YEAR,DATE,ROAD_CLASS,District,LATITUDE,LONGITUDE,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,INVTYPE,INVAGE,INJURY,INITDIR,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Ward_Name,Ward_ID,Hood_ID,Hood_Name
2017,18-02-2017 10:30,Major Arterial,Toronto East York,43.66846038,-79.43899929,Yes,Clear,Artificial,Dry,Non-Fatal Injury,Driver,45 to 49,Minor,North, , ,Yes, , ,Yes, ,Yes,Yes,Yes,Yes,Yes, ,Davenport (18),18,93,Dovercourt-Wallace Emerson-Junction (93)
2017,18-02-2017 10:30,Major Arterial,Toronto East York,43.66846038,-79.43899929,Yes,Clear,Artificial,Dry,Non-Fatal Injury,Driver,50 to 54,Minimal,South, , ,Yes, , ,Yes, ,Yes,Yes,Yes,Yes,Yes, ,Davenport (18),18,93,Dovercourt-Wallace Emerson-Junction (93)
2017,18-02-2017 10:30,Major Arterial,Toronto East York,43.66846038,-79.43899929,Yes,Clear,Artificial,Dry,Non-Fatal Injury,Passenger,20 to 24,Minor,Unknown, , ,Yes, , ,Yes, ,Yes,Yes,Yes,Yes,Yes, ,Davenport (18),18,93,Dovercourt-Wallace Emerson-Junction (93)
2009,04-10-2009 09:30,Major Arterial,North York,43.72614538,-79.39719029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown, , ,Yes, , , , ,Yes,Yes,Yes, , , ,Don Valley West (25),25,103,Lawrence Park South (103)
2009,04-10-2009 09:30,Major Arterial,North York,43.72614538,-79.39719029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,25 to 29,Major,East, , ,Yes, , , , ,Yes,Yes,Yes, , , ,Don Valley West (25),25,103,Lawrence Park South (103)
2008,25-09-2008 09:30,Local,Etobicoke York,43.69054538,-79.57729029,No,Clear,Natural,Dry,Non-Fatal Injury,Driver,55 to 59,None,West,Yes, ,Yes, , , , , , ,Yes, , , ,Etobicoke North (2),2,1,West Humber-Clairville (1)
2009,04-10-2009 09:30,Major Arterial,North York,43.72614538,-79.39719029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Passenger,20 to 24,Minimal,Unknown, , ,Yes, , , , ,Yes,Yes,Yes, , , ,Don Valley West (25),25,103,Lawrence Park South (103)
2009,04-10-2009 09:30,Major Arterial,North York,43.72614538,-79.39719029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown, , ,Yes, , , , ,Yes,Yes,Yes, , , ,Don Valley West (25),25,103,Lawrence Park South (103)
2009,04-10-2009 09:30,Major Arterial,North York,43.72614538,-79.39719029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,20 to 24,None,East, , ,Yes, , , , ,Yes,Yes,Yes, , , ,Don Valley West (25),25,103,Lawrence Park South (103)
2009,08-03-2009 10:30,Collector,Scarborough,43.73784538,-79.21059029,No,Rain,Natural,Wet,Fatal,Other,unknown,None,North, , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,Scarborough East (43),43,139,Scarborough Village (139)
2009,08-03-2009 10:30,Collector,Scarborough,43.73784538,-79.21059029,No,Rain,Natural,Wet,Fatal,Passenger,20 to 24,Fatal,Unknown, , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,Scarborough East (43),43,139,Scarborough Village (139)
2009,08-03-2009 10:30,Collector,Scarborough,43.73784538,-79.21059029,No,Rain,Natural,Wet,Fatal,Driver,20 to 24,Major,East, , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,Scarborough East (43),43,139,Scarborough Village (139)
2009,25-07-2009 09:30,Major Arterial,Scarborough,43.74214538,-79.30979029,Yes,Rain,Natural,Wet,Non-Fatal Injury,Passenger,20 to 24,Major,Unknown, , ,Yes, , , , ,Yes,Yes,Yes, , , ,Scarborough Centre (37),37,119,Wexford/Maryvale (119)
2009,25-07-2009 09:30,Major Arterial,Scarborough,43.74214538,-79.30979029,Yes,Rain,Natural,Wet,Non-Fatal Injury,Driver,unknown,Major,North, , ,Yes, , , , ,Yes,Yes,Yes, , , ,Scarborough Centre (37),37,119,Wexford/Maryvale (119)
2010,01-01-2010 10:30,Major Arterial,Toronto East York,43.66124538,-79.40139029,Yes,Clear,Natural,Wet,Non-Fatal Injury,Driver,25 to 29,None,North, , ,Yes, , , , ,Yes, , , , , ,Trinity-Spadina (20),20,79,University (79)
2010,01-01-2010 10:30,Major Arterial,Toronto East York,43.66124538,-79.40139029,Yes,Clear,Natural,Wet,Non-Fatal Injury,Passenger,20 to 24,Minor,Unknown, , ,Yes, , , , ,Yes, , , , , ,Trinity-Spadina (20),20,79,University (79)
2010,01-01-2010 10:30,Major Arterial,Toronto East York,43.66124538,-79.40139029,Yes,Clear,Natural,Wet,Non-Fatal Injury,Passenger,20 to 24,Major,Unknown, , ,Yes, , , , ,Yes, , , , , ,Trinity-Spadina (20),20,79,University (79)
2016,31-03-2016 09:30,Major Arterial,Toronto East York,43.65665014,-79.40648279,Yes,Rain,Artificial,Wet,Non-Fatal Injury,Passenger,60 to 64,None,Unknown, ,Yes,Yes, , , , ,Yes, , , , , ,Trinity-Spadina (20),20,78,Kensington-Chinatown (78)
2010,01-01-2010 10:30,Major Arterial,Toronto East York,43.66124538,-79.40139029,Yes,Clear,Natural,Wet,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown, , ,Yes, , , , ,Yes, , , , , ,Trinity-Spadina (20),20,79,University (79)
2010,01-01-2010 10:30,Major Arterial,Toronto East York,43.66124538,-79.40139029,Yes,Clear,Natural,Wet,Non-Fatal Injury,Driver,40 to 44,None,North, , ,Yes, , , , ,Yes, , , , , ,Trinity-Spadina (20),20,79,University (79)
2010,01-01-2010 10:30,Major Arterial,Toronto East York,43.66124538,-79.40139029,Yes,Clear,Natural,Wet,Non-Fatal Injury,Other Property Owner,unknown,unknown,Unknown, , ,Yes, , , , ,Yes, , , , , ,Trinity-Spadina (20),20,79,University (79)
2012,19-10-2012 09:30,Major Arterial,Etobicoke York,43.73755987,-79.56728754,No,Clear,Natural,Dry,Non-Fatal Injury,Driver,20 to 24,Major,West, , ,Yes, , , , , , , , , , ,Etobicoke North (1),1,3,Thistletown-Beaumond Heights (3)
2014,24-11-2014 10:30,Major Arterial,Toronto East York,43.69750937,-79.34943781,No,Rain,Artificial,Wet,Fatal,Driver,20 to 24,Fatal,North, , ,Yes, , , , , ,Yes,Yes, ,Yes, ,Toronto-Danforth (29),29,58,Old East York (58)
2009,25-07-2009 09:30,Major Arterial,Etobicoke York,43.71704538,-79.50769029,No,Clear,Natural,Dry,Non-Fatal Injury,Driver,30 to 34,None,South, , ,Yes, , , , ,Yes,Yes,Yes, , , ,York South-Weston (12),12,23,Pelmo Park-Humberlea (23)
2009,25-07-2009 09:30,Major Arterial,Etobicoke York,43.71704538,-79.50769029,No,Clear,Natural,Dry,Non-Fatal Injury,Passenger,15 to 19,Major,Unknown, , ,Yes, , , , ,Yes,Yes,Yes, , , ,York South-Weston (12),12,23,Pelmo Park-Humberlea (23)
2009,25-07-2009 09:30,Major Arterial,Etobicoke York,43.71704538,-79.50769029,No,Clear,Natural,Dry,Non-Fatal Injury,Passenger,15 to 19,Major,Unknown, , ,Yes, , , , ,Yes,Yes,Yes, , , ,York South-Weston (12),12,23,Pelmo Park-Humberlea (23)
2009,25-07-2009 09:30,Major Arterial,Etobicoke York,43.71704538,-79.50769029,No,Clear,Natural,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown, , ,Yes, , , , ,Yes,Yes,Yes, , , ,York South-Weston (12),12,23,Pelmo Park-Humberlea (23)
2009,25-07-2009 09:30,Major Arterial,Etobicoke York,43.71704538,-79.50769029,No,Clear,Natural,Dry,Non-Fatal Injury,Driver,15 to 19,Major,North, , ,Yes, , , , ,Yes,Yes,Yes, , , ,York South-Weston (12),12,23,Pelmo Park-Humberlea (23)
2010,21-08-2010 09:30,Minor Arterial,Scarborough,43.69284538,-79.27299029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Passenger,25 to 29,Major,Unknown, , ,Yes, , , , ,Yes, , , ,Yes, ,Scarborough Southwest (36),36,122,Birchcliffe-Cliffside (122)
2010,21-08-2010 09:30,Minor Arterial,Scarborough,43.69284538,-79.27299029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,25 to 29,None,East, , ,Yes, , , , ,Yes, , , ,Yes, ,Scarborough Southwest (36),36,122,Birchcliffe-Cliffside (122)
2010,21-08-2010 09:30,Minor Arterial,Scarborough,43.69284538,-79.27299029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Other Property Owner,unknown,unknown,Unknown, , ,Yes, , , , ,Yes, , , ,Yes, ,Scarborough Southwest (36),36,122,Birchcliffe-Cliffside (122)
2015,03-10-2015 09:30,Major Arterial,Etobicoke York,43.6506954,-79.54076014,No,Clear,Natural,Dry,Fatal,Driver,35 to 39,Major,West, , ,Yes, , , , ,Yes,Yes,Yes, , , ,Etobicoke-Lakeshore (5),5,14,Islington-City Centre West (14)
2015,03-10-2015 09:30,Major Arterial,Etobicoke York,43.6506954,-79.54076014,No,Clear,Natural,Dry,Fatal,Passenger,40 to 44,Fatal,Unknown, , ,Yes, , , , ,Yes,Yes,Yes, , , ,Etobicoke-Lakeshore (5),5,14,Islington-City Centre West (14)
2015,23-01-2015 10:30,Major Arterial,Etobicoke York,43.7086521,-79.47804652,Yes,Clear,Artificial,Dry,Non-Fatal Injury,Driver,20 to 24,None,South, , ,Yes, , , , ,Yes, ,Yes,Yes, , ,York South-Weston (12),12,30,Brookhaven-Amesbury (30)
2015,23-01-2015 10:30,Major Arterial,Etobicoke York,43.7086521,-79.47804652,Yes,Clear,Artificial,Dry,Non-Fatal Injury,Driver,35 to 39,Minimal,North, , ,Yes, , , , ,Yes, ,Yes,Yes, , ,York South-Weston (12),12,30,Brookhaven-Amesbury (30)
2015,23-01-2015 10:30,Major Arterial,Etobicoke York,43.7086521,-79.47804652,Yes,Clear,Artificial,Dry,Non-Fatal Injury,Passenger,55 to 59,Major,Unknown, , ,Yes, , , , ,Yes, ,Yes,Yes, , ,York South-Weston (12),12,30,Brookhaven-Amesbury (30)
2015,23-01-2015 10:30,Major Arterial,Etobicoke York,43.7086521,-79.47804652,Yes,Clear,Artificial,Dry,Non-Fatal Injury,Passenger,65 to 69,Minimal,Unknown, , ,Yes, , , , ,Yes, ,Yes,Yes, , ,York South-Weston (12),12,30,Brookhaven-Amesbury (30)
2015,23-01-2015 10:30,Major Arterial,Etobicoke York,43.7086521,-79.47804652,Yes,Clear,Artificial,Dry,Non-Fatal Injury,Passenger,65 to 69,Minimal,Unknown, , ,Yes, , , , ,Yes, ,Yes,Yes, , ,York South-Weston (12),12,30,Brookhaven-Amesbury (30)
2011,03-12-2011 10:30,Major Arterial,Scarborough,43.73474538,-79.29049029,No,Clear,Natural,Dry,Non-Fatal Injury,Driver,25 to 29,None,South, , ,Yes, , , , , , , , , , ,Scarborough Centre (37),37,119,Wexford/Maryvale (119)
2011,03-12-2011 10:30,Major Arterial,Scarborough,43.73474538,-79.29049029,No,Clear,Natural,Dry,Non-Fatal Injury,Driver,unknown,Major,South, , ,Yes, , , , , , , , , , ,Scarborough Centre (37),37,119,Wexford/Maryvale (119)
2015,11-01-2015 10:30,Minor Arterial,Toronto East York,43.6690975,-79.35298548,No,Clear,Artificial,Dry,Fatal,Driver,20 to 24,Fatal,South, , ,Yes, , , , , ,Yes,Yes, , , ,Toronto-Danforth (30),30,68,North Riverdale (68)
2007,01-01-2007 10:30,Major Arterial,Toronto East York,43.64484538,-79.45629029,Yes,Rain,Natural,Wet,Non-Fatal Injury,Driver,45 to 49,None,South,Yes, ,Yes, , , , , , , , , , ,Parkdale-High Park (13),13,87,High Park-Swansea (87)
2007,01-01-2007 10:30,Major Arterial,Toronto East York,43.64484538,-79.45629029,Yes,Rain,Natural,Wet,Non-Fatal Injury,Pedestrian,40 to 44,Major,West,Yes, ,Yes, , , , , , , , , , ,Parkdale-High Park (13),13,87,High Park-Swansea (87)
2011,18-09-2011 09:30,Major Arterial,Etobicoke York,43.66134538,-79.54389029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Driver,unknown,None,North,Yes, ,Yes, , , , , , , , , , ,Etobicoke Centre (4),4,10,Princess-Rosethorn (10)
2011,18-09-2011 09:30,Major Arterial,Etobicoke York,43.66134538,-79.54389029,Yes,Clear,Natural,Dry,Non-Fatal Injury,Pedestrian,unknown,Major,Unknown,Yes, ,Yes, , , , , , , , , , ,Etobicoke Centre (4),4,10,Princess-Rosethorn (10)
2016,23-04-2016 09:30,Major Arterial,Etobicoke York,43.65399893,-79.4864007,No,Other,Natural,Other,Fatal,Passenger,20 to 24,Fatal,Unknown, , ,Yes, , , , ,Yes,Yes,Yes, , , ,Parkdale-High Park (13),13,89,Runnymede-Bloor West Village (89)
2016,23-04-2016 09:30,Major Arterial,Etobicoke York,43.65399893,-79.4864007,No,Other,Natural,Other,Fatal,Driver,20 to 24,Major,North, , ,Yes, , , , ,Yes,Yes,Yes, , , ,Parkdale-High Park (13),13,89,Runnymede-Bloor West Village (89)
2016,24-12-2016 10:30,Major Arterial,North York,43.78077276,-79.46977625,Yes,Rain,Artificial,Slush/Ice,Non-Fatal Injury,Driver,25 to 29,Major,South, , ,Yes, , , , , ,Yes,Yes, ,Yes, ,York Centre (10),10,34,Bathurst Manor (34)
2011,19-02-2011 10:30,Major Arterial,Toronto East York,43.66584538,-79.43789029,No,Clear,Natural,Dry,Non-Fatal Injury,Driver,25 to 29,Major,North, , ,Yes, , , , , ,Yes,Yes, ,Yes, ,Davenport (18),18,93,Dovercourt-Wallace Emerson-Junction (93)
2011,19-02-2011 10:30,Major Arterial,Toronto East York,43.66584538,-79.43789029,No,Clear,Natural,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown, , ,Yes, , , , , ,Yes,Yes, ,Yes, ,Davenport (18),18,93,Dovercourt-Wallace Emerson-Junction (93)
2011,19-02-2011 10:30,Major Arterial,Toronto East York,43.66584538,-79.43789029,No,Clear,Natural,Dry,Non-Fatal Injury,Driver,25 to 29,None,North, , ,Yes, , , , , ,Yes,Yes, ,Yes, ,Davenport (18),18,93,Dovercourt-Wallace Emerson-Junction (93)
2012,17-06-2012 09:30,Expressway,Toronto East York,43.68144538,-79.36249029,No,Clear,Artificial,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown, , ,Yes, , , , ,Yes,Yes,Yes, , , ,Toronto-Danforth (29),29,57,Broadview North (57)
2012,17-06-2012 09:30,Expressway,Toronto East York,43.68144538,-79.36249029,No,Clear,Artificial,Dry,Non-Fatal Injury,Driver,25 to 29,Minor,North, , ,Yes, , , , ,Yes,Yes,Yes, , , ,Toronto-Danforth (29),29,57,Broadview North (57)
2012,17-06-2012 09:30,Expressway,Toronto East York,43.68144538,-79.36249029,No,Clear,Artificial,Dry,Non-Fatal Injury,Passenger,15 to 19,Major,Unknown, , ,Yes, , , , ,Yes,Yes,Yes, , , ,Toronto-Danforth (29),29,57,Broadview North (57)
2012,17-06-2012 09:30,Expressway,Toronto East York,43.68144538,-79.36249029,No,Clear,Artificial,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown, , ,Yes, , , , ,Yes,Yes,Yes, , , ,Toronto-Danforth (29),29,57,Broadview North (57)
2012,17-06-2012 09:30,Expressway,Toronto East York,43.68144538,-79.36249029,No,Clear,Artificial,Dry,Non-Fatal Injury,Driver,25 to 29,None,North, , ,Yes, , , , ,Yes,Yes,Yes, , , ,Toronto-Danforth (29),29,57,Broadview North (57)
2011,09-06-2011 09:30,Major Arterial,Scarborough,43.74207266,-79.30975733,No,Clear,Natural,Dry,Non-Fatal Injury,Driver,70 to 74,None,South,Yes, ,Yes, , , , , , , , , , ,Scarborough Centre (37),37,119,Wexford/Maryvale (119)
2011,09-06-2011 09:30,Major Arterial,Scarborough,43.74207266,-79.30975733,No,Clear,Natural,Dry,Non-Fatal Injury,Pedestrian,40 to 44,Major,East,Yes, ,Yes, , , , , , , , , , ,Scarborough Centre (37),37,119,Wexford/Maryvale (119)
2007,17-03-2007 09:30,Major Arterial,Toronto East York,43.65664538,-79.34889029,Yes,Snow,Natural,Snow,Non-Fatal Injury,Passenger,30 to 34,Major,Unknown, , ,Yes, , , , ,Yes, , , , , ,Toronto-Danforth (30),30,70,South Riverdale (70)
2007,17-03-2007 09:30,Major Arterial,Toronto East York,43.65664538,-79.34889029,Yes,Snow,Natural,Snow,Non-Fatal Injury,Vehicle Owner,unknown,None,Unknown, , ,Yes, , , , ,Yes, , , , , ,Toronto-Danforth (30),30,70,South Riverdale (70)
2007,17-03-2007 09:30,Major Arterial,Toronto East York,43.65664538,-79.34889029,Yes,Snow,Natural,Snow,Non-Fatal Injury,Driver,25 to 29,None,East, , ,Yes, , , , ,Yes, , , , , ,Toronto-Danforth (30),30,70,South Riverdale (70)
2007,17-03-2007 09:30,Major Arterial,Toronto East York,43.65664538,-79.34889029,Yes,Snow,Natural,Snow,Non-Fatal Injury,Other Property Owner,unknown,None,Unknown, , ,Yes, , , , ,Yes, , , , , ,Toronto-Danforth (30),30,70,South Riverdale (70)
2008,21-10-2008 09:30,Major Arterial,North York,43.73934538,-79.51319029,Yes,Rain,Natural,Wet,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown, , ,Yes, , , , , , , , , ,Yes,York Centre (9),9,25,Glenfield-Jane Heights (25)
2008,21-10-2008 09:30,Major Arterial,North York,43.73934538,-79.51319029,Yes,Rain,Natural,Wet,Non-Fatal Injury,Driver,60 to 64,Major,South, , ,Yes, , , , , , , , , ,Yes,York Centre (9),9,25,Glenfield-Jane Heights (25)
2010,19-03-2010 09:30,Expressway,Toronto East York,43.69784538,-79.34939029,No,Clear,Natural,Dry,Non-Fatal Injury,Passenger,10 to 14,None,Unknown,Yes, ,Yes, , , , ,Yes, , , , , ,Toronto-Danforth (29),29,58,Old East York (58)
2010,19-03-2010 09:30,Expressway,Toronto East York,43.69784538,-79.34939029,No,Clear,Natural,Dry,Non-Fatal Injury,Passenger,25 to 29,None,Unknown,Yes, ,Yes, , , , ,Yes, , , , , ,Toronto-Danforth (29),29,58,Old East York (58)
2010,19-03-2010 09:30,Expressway,Toronto East York,43.69784538,-79.34939029,No,Clear,Natural,Dry,Non-Fatal Injury,Driver,25 to 29,None,North,Yes, ,Yes, , , , ,Yes, , , , , ,Toronto-Danforth (29),29,58,Old East York (58)
2010,19-03-2010 09:30,Expressway,Toronto East York,43.69784538,-79.34939029,No,Clear,Natural,Dry,Non-Fatal Injury,Pedestrian,30 to 34,Major,Unknown,Yes, ,Yes, , , , ,Yes, , , , , ,Toronto-Danforth (29),29,58,Old East York (58)
2013,10-03-2013 10:30,Major Arterial,Toronto East York,43.65804538,-79.44399029,Yes,Clear,Artificial,Dry,Non-Fatal Injury,Passenger,20 to 24,Minimal,Unknown, ,Yes,Yes, , , , ,Yes, , , , , ,Davenport (18),18,83,Dufferin Grove (83)
2013,10-03-2013 10:30,Major Arterial,Toronto East York,43.65804538,-79.44399029,Yes,Clear,Artificial,Dry,Non-Fatal Injury,Driver,30 to 34,None,West, ,Yes,Yes, , , , ,Yes, , , , , ,Davenport (18),18,83,Dufferin Grove (83)
2013,10-03-2013 10:30,Major Arterial,Toronto East York,43.65804538,-79.44399029,Yes,Clear,Artificial,Dry,Non-Fatal Injury,Cyclist,20 to 24,Major,North, ,Yes,Yes, , , , ,Yes, , , , , ,Davenport (18),18,83,Dufferin Grove (83)
2015,26-01-2015 10:30,Local,Etobicoke York,43.70090826,-79.51568995,No,Clear,Natural,Dry,Non-Fatal Injury,Driver,unknown,None,Unknown,Yes, ,Yes, , , , , , , , , , ,York South-Weston (11),11,113,Weston (113)
2015,26-01-2015 10:30,Local,Etobicoke York,43.70090826,-79.51568995,No,Clear,Natural,Dry,Non-Fatal Injury,Pedestrian,50 to 54,Major,South,Yes, ,Yes, , , , , , , , , , ,York South-Weston (11),11,113,Weston (113)
2016,18-05-2016 09:30,Major Arterial,North York,43.74217947,-79.59598933,No,Clear,Artificial,Dry,Non-Fatal Injury,Driver,35 to 39,None,East,Yes, ,Yes, , , , , , , , , , ,Etobicoke North (1),1,1,West Humber-Clairville (1)
2016,18-05-2016 09:30,Major Arterial,North York,43.74217947,-79.59598933,No,Clear,Artificial,Dry,Non-Fatal Injury,Pedestrian,35 to 39,Major,Unknown,Yes, ,Yes, , , , , , , , , , ,Etobicoke North (1),1,1,West Humber-Clairville (1)
2010,19-03-2010 09:30,Expressway,Toronto East York,43.69804538,-79.34969029,No,Clear,Natural,Dry,Non-Fatal Injury,Passenger,40 to 44,None,Unknown,Yes, ,Yes, , , , ,Yes, , , , , ,Toronto-Danforth (29),29,58,Old East York (58)
2010,19-03-2010 09:30,Expressway,Toronto East York,43.69804538,-79.34969029,No,Clear,Natural,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Yes, ,Yes, , , , ,Yes, , , , , ,Toronto-Danforth (29),29,58,Old East York (58)
2010,19-03-2010 09:30,Expressway,Toronto East York,43.69804538,-79.34969029,No,Clear,Natural,Dry,Non-Fatal Injury,Driver,25 to 29,None,North,Yes, ,Yes, , , , ,Yes, , , , , ,Toronto-Danforth (29),29,58,Old East York (58)
2010,19-03-2010 09:30,Expressway,Toronto East York,43.69804538,-79.34969029,No,Clear,Natural,Dry,Non-Fatal Injury,Pedestrian,30 to 34,Major,Unknown,Yes, ,Yes, , , , ,Yes, , , , , ,Toronto-Danforth (29),29,58,Old East York (58)
2012,12-02-2012 10:30,Major Arterial,Toronto East York,43.65774538,-79.37299029,No,Clear,Artificial,Snow,Non-Fatal Injury,Passenger,25 to 29,Minor,Unknown, , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,Toronto Centre-Rosedale (27),27,73,Moss Park (73)
2012,12-02-2012 10:30,Major Arterial,Toronto East York,43.65774538,-79.37299029,No,Clear,Artificial,Snow,Non-Fatal Injury,Passenger,25 to 29,Minor,Unknown, , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,Toronto Centre-Rosedale (27),27,73,Moss Park (73)
2012,12-02-2012 10:30,Major Arterial,Toronto East York,43.65774538,-79.37299029,No,Clear,Artificial,Snow,Non-Fatal Injury,Passenger,15 to 19,Major,Unknown, , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,Toronto Centre-Rosedale (27),27,73,Moss Park (73)
2012,12-02-2012 10:30,Major Arterial,Toronto East York,43.65774538,-79.37299029,No,Clear,Artificial,Snow,Non-Fatal Injury,Driver,35 to 39,Minor,East, , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,Toronto Centre-Rosedale (27),27,73,Moss Park (73)
2015,26-06-2015 09:30,Major Arterial,Toronto East York,43.65836294,-79.40021906,No,Clear,Artificial,Dry,Non-Fatal Injury,Truck Driver,30 to 34,None,East,Yes, , , ,Yes, , , , , , , , ,Trinity-Spadina (20),20,79,University (79)
2015,26-06-2015 09:30,Major Arterial,Toronto East York,43.65836294,-79.40021906,No,Clear,Artificial,Dry,Non-Fatal Injury,Pedestrian,60 to 64,Major,Unknown,Yes, , , ,Yes, , , , , , , , ,Trinity-Spadina (20),20,79,University (79)
2016,01-07-2016 09:30,Expressway,Toronto East York,43.65069159,-79.34757624,No,Clear,Artificial,Dry,Non-Fatal Injury,Motorcycle Driver,35 to 39,Major,East, , , ,Yes, , , , , , , , , ,Toronto Centre-Rosedale (28),28,77,Waterfront Communities-The Island (77)
2017,15-08-2017 09:30,Major Arterial,Toronto East York,43.6583515,-79.37053309,No,Rain,Artificial,Wet,Fatal,Pedestrian,45 to 49,Fatal,Unknown,Yes, , , , , , , , , , , , ,Toronto Centre-Rosedale (28),28,73,Moss Park (73)
2017,15-08-2017 09:30,Major Arterial,Toronto East York,43.6583515,-79.37053309,No,Rain,Artificial,Wet,Fatal,Driver,unknown,None,East,Yes, , , , , , , , , , , , ,Toronto Centre-Rosedale (28),28,73,Moss Park (73)
2012,14-10-2012 09:30,Minor Arterial,Etobicoke York,43.68184538,-79.46769029,Yes,Rain,Artificial,Wet,Fatal,Driver,30 to 34,Fatal,West, , ,Yes, , , , , ,Yes,Yes, , , ,York South-Weston (12),12,110,Keelesdale-Eglinton West (110)
2012,14-10-2012 09:30,Minor Arterial,Etobicoke York,43.68184538,-79.46769029,Yes,Rain,Artificial,Wet,Fatal,Other,unknown,None,East, , ,Yes, , , , , ,Yes,Yes, , , ,York South-Weston (12),12,110,Keelesdale-Eglinton West (110)
2012,14-10-2012 09:30,Minor Arterial,Etobicoke York,43.68184538,-79.46769029,Yes,Rain,Artificial,Wet,Fatal,Other Property Owner,unknown,unknown,Unknown, , ,Yes, , , , , ,Yes,Yes, , , ,York South-Weston (12),12,110,Keelesdale-Eglinton West (110)
2015,30-06-2015 09:30,Major Arterial,Scarborough,43.76301153,-79.31752405,Yes,Clear,Artificial,Dry,Non-Fatal Injury,Driver,60 to 64,None,North,Yes, ,Yes, , , , , , , , , , ,Scarborough-Agincourt (40),40,119,Wexford/Maryvale (119)
2015,30-06-2015 09:30,Major Arterial,Scarborough,43.76301153,-79.31752405,Yes,Clear,Artificial,Dry,Non-Fatal Injury,Pedestrian,70 to 74,Major,East,Yes, ,Yes, , , , , , , , , , ,Scarborough-Agincourt (40),40,119,Wexford/Maryvale (119)
2010,01-12-2010 10:30,Major Arterial,Etobicoke York,43.74314459,-79.58709345,Yes,Rain,Artificial,Wet,Non-Fatal Injury,Driver,30 to 34,None,West,Yes, ,Yes, , , , , , , , , , ,Etobicoke North (1),1,2,Mount Olive-Silverstone-Jamestown (2)
2008,29-09-2008 09:30,Expressway,Toronto East York,43.69684538,-79.35299029,No,Clear,Natural,Dry,Non-Fatal Injury,Driver,50 to 54,Minor,South, , ,Yes, , , , ,Yes,Yes,Yes, ,Yes, ,Toronto-Danforth (29),29,57,Broadview North (57)
